product_name,product_id,productNameId,product_url,category,review_id,rating,title,review_text,submission_time,author,is_staff,is_verified_buyer,badge,likes,incentivized_review_label,fit_feedback,height,weight,size_purchased,usual_size,total_comments,comments_json,lulu_response_author,lulu_response_text,lulu_response_time,photo_count,photo_ids,photo_urls,photo_thumbnails,photo_captions,complaint_theme,business_insight,matched_defect_code,matched_defect_desc,matched_defect_group_code,matched_defect_group,similarity_score,semantic_match_method,operation_related,confidence_score,scraped_at
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,236265052,1,Missing package,I never received it my jacket and they don’t seem to care,2024-09-19T09:32:30.000+00:00,Unsatisfied,False,False,,0,,,,,,,0,[],Guest Education Centre (GEC),"Thanks for taking time to write this review. To best support you, we'd love to know what's going on in more detail. Feel free to connect with us by phone at 1.877.263.9300 or by email at gec@lululemon.com if you'd like to continue the conversation.",2024-11-06T20:50:07.000+00:00,0,,,,,Shipping & Delivery,Post-purchase delivery problem affecting customer experience.,,,,Unclassified,0.2032,unclassified,False,0.2032,2026-05-28T07:52:53.587832+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,236327023,1,didn’t receive order,I never got my order after i ordered it on September 3rd and they never gave my package to fedex,2024-09-22T14:16:59.000+00:00,Chloe,False,False,,1,,Runs small,,,,,0,[],Guest Education Centre (GEC),"This isn't the experience we want to provide, so we sent you a follow-up email to continue the conversation—chat soon.",2024-11-07T16:46:29.000+00:00,0,,,,,Shipping & Delivery,Post-purchase delivery problem affecting customer experience.,,,,Unclassified,0.156,unclassified,False,0.156,2026-05-28T07:52:53.587832+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,236351514,1,idk,I haven't even gotten the jacket yet I have no clue why I'm being sent a chance to review it.,2024-09-23T17:59:49.000+00:00,Vera,False,False,,0,,,,,,,0,[],Guest Education Centre (GEC),"Thanks for taking time to write this review. In order to best support you, we'd love to know what's going on in more detail. Feel free to connect with us by phone at 1.877.263.9300 or by email at gec@lululemon.com if you'd like to continue the conversation.",2024-11-07T19:07:07.000+00:00,0,,,,,Other,Review content requires manual inspection for a clearer root cause.,,,,Unclassified,0.1752,unclassified,False,0.1752,2026-05-28T07:52:53.587832+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,236591153,1,Where is MY size?,I hate the fact that you bring in these cute and pretty colors but you always stop at a 12 or 14!! Why can’t you be consistent and make the sizes up to 20?? Some of us need a larger size? Why do you punish those who love your clothes but can’t get the size we need?,2024-10-05T03:21:37.000+00:00,maddy59,False,False,,6,,Runs small,,,,14,0,[],Guest Education Centre (GEC),"We appreciate you taking the time to share your feedback on our sizing. We recognize there's still work to be done to make our sizing truly inclusive for all our Guests across products and colours, and we're committed to exploring new ways to improve and expand our offerings.",2024-11-09T20:24:17.000+00:00,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,MD,Measurements,0.2582,sentence_transformer,True,0.2582,2026-05-28T07:52:53.587832+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,236686423,1,Never received order,"I wouldn’t know bc I never received my order…however customer service did refund me, so great customer service. I still have no jacket though…",2024-10-10T01:32:14.000+00:00,CShay,False,False,,0,,,,,,,0,[],,,,0,,,,,Customer Service,Support or resolution issue affecting trust and loyalty.,,,,Unclassified,0.2103,unclassified,False,0.2103,2026-05-28T07:52:53.587832+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,236690913,1,Never Arrived,"Never arrived. Was told that it shipped and was in the package. It was not. Then when you reach out to customer help, they tell you that you have to wait 4 days for an investigation. After the 4th day, you get an email that has 0 options. Just that they will refund you and you cant see the refund in the system but they know it is there. Then you have to wait around 12 days. No option to have it sent to you because you were looking forward to it. It all worked out in the end because all that I bought is being returned because of the horrible quality, the lack of actual run ability in the clothing and the horrible support.",2024-10-10T12:41:45.000+00:00,1st and last time shopper,False,False,,0,,,,,,,0,[],Guest Education Centre (GEC),"Thanks for bringing this to our attention. We’ve taken a peek, and see that our friends over at the Guest Education Centre (GEC) have supported you with your order. Feel free to get in touch with us again, should anything else come up for you.",2024-11-10T20:46:19.000+00:00,0,,,,,Customer Service,Support or resolution issue affecting trust and loyalty.,,,FD,Material,0.2659,sentence_transformer,True,0.2659,2026-05-28T07:52:53.587832+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,236702645,1,Size runs smaller than usual,"I got a size 4, which is smaller than usual.",2024-10-10T21:45:33.000+00:00,Vice,False,False,,1,,,,,4,4,0,[],,,,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,MD,Measurements,0.2422,sentence_transformer,True,0.2422,2026-05-28T07:52:53.587832+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,237012673,1,Bad experience,Bad experience it’s been more than 3 weeks and my package hasn’t came,2024-10-25T20:30:14.000+00:00,Janeth,False,False,,0,,,,,,,0,[],Guest Education Centre (GEC),"This isn't the experience we want to provide—feel free to connect with the Guest Education Centre (GEC) via Live Chat, or give us a call at 1.877.263.9300.",2024-11-17T18:37:53.000+00:00,0,,,,,Shipping & Delivery,Post-purchase delivery problem affecting customer experience.,,,,Unclassified,0.1505,unclassified,False,0.1505,2026-05-28T07:52:53.587832+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,237014329,1,Pass on Nulu,"As a loyal lulu follower for over 15 years, spending thousands of dollars annually, this jacket has been my biggest disappointment. After only a few wears, the defective seam near where the cuffin and thumb hole meet, created a hole. Over the years, I have had countless other styles and materials (Rulu, Luon, etc) with cuffins and never had issues. It’ll be a pass on the Nulu for me moving forward, especially now that lulu is no longer standing by their products either.",2024-10-25T21:38:55.000+00:00,,False,False,,3,,True to size,,,8,8,0,[],Guest Education Centre (GEC),"This isn't the experience we want to provide—if you have a store nearby, you’re welcome to stop by and chat with your local team about a possible resolution on the spot. Otherwise, for more information on our Quality Promise Return, check out 'Our Quality Promise' page on our website.",2024-11-17T19:38:28.000+00:00,1,11745594,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/4ae1cce2-3b9a-5078-8ff8-5a6d27e855da,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/d870028d-0c2b-50c5-9724-a86c09a3eafc,,Fabric & Material Quality,Product material or durability concern affecting premium brand trust.,,,FD,Material,0.2431,sentence_transformer,True,0.2431,2026-05-28T07:52:53.587832+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,237036714,1,WATER STAINS BE AWARE,2 days later went to wear it. On route to lululemon I noticed there was a large water stain on the hand cuff (see photo). This is the 3rd item I have purchased with water stains. I asked lululemon to return the item for me in store. They said NO that I had to go home wash &dry the item then bring it back. I asked the manager if this was all in the return policy and he said it was. It states “unwashed and unworn”!! They returned it for me after wasting my time & gas money $128 later,2024-10-26T22:41:18.000+00:00,mlove,False,False,,1,,True to size,,,10,10,0,[],,,,1,11754102,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/fed05cab-13f5-55b1-a846-4e2fb333c5f8,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/aafbc6d6-963b-5d40-aeb0-8e61f5e92be1,,Customer Service,Support or resolution issue affecting trust and loyalty.,,,CD,Cleanliness,0.2662,sentence_transformer,True,0.2662,2026-05-28T07:52:53.587832+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,237135465,1,Color fade in wash,Bought the pink define jacket and washed it one time and the vibrance of the pink is now very dull.,2024-10-31T02:36:45.000+00:00,Michelle,False,False,,2,,,,,,,0,[],Guest Education Centre (GEC),"We stand by our quality, and we'd love to offer further support. If you have a store nearby, you’re welcome to stop by and chat with your local team about a possible resolution on the spot. Otherwise, connect with us online via the Contact Us page.",2024-11-21T19:12:19.000+00:00,0,,,,,Color & Product Description,Mismatch between expectation and product presentation may reduce purchase confidence.,,,FD,Material,0.3756,sentence_transformer,True,0.3756,2026-05-28T07:52:53.586865+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,237222691,1,Does not zip up!,I would be careful purchasing this as I just opened mine and could not get my zipper up! The zipper is broken. It doesn’t even zip up when I am not wearing it. Quality has gone downhill FOR SURE.,2024-11-04T07:57:34.000+00:00,lilykg9,False,False,,1,,True to size,,,14,14,0,[],Guest Education Centre (GEC),"We understand you are experiencing an issue with the zipper—and we'd love to offer further support. If you have a store nearby, you’re welcome to stop by and chat with your local team about a possible resolution on the spot. Otherwise, connect with us online via the Contact Us page.",2024-11-24T14:37:21.000+00:00,0,,,,,Zipper Issues,Functional closure failure suggests a product reliability risk.,,,,Unclassified,0.1767,unclassified,False,0.1767,2026-05-28T07:52:53.586865+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,237311918,1,First Purchase & was Disappointed!,"This was my first purchase with Lululemon, and I was surprised at the quality of the product I received. The jacket had a gaping hole on the back and thread hanging from it. I returned it.",2024-11-08T11:24:44.000+00:00,Krissie,False,False,Incentivized review,4,,True to size,,,XS,XS,0,[],,,,4,11865418 ; 11865419 ; 11865420 ; 11865421,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/65bf13b8-0b1a-56b0-a6a6-9d07d2151784 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/5b0eafd7-7ce3-59a9-9b97-c4b54c38a05b ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/bbd5cbd7-5459-5e91-8850-d7090209824e ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/5efc38d2-a65c-5a3d-bab6-87a13df3bee4,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/73c26bca-3ac2-5363-b120-a8eb6b044258 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/6bd20797-c255-5558-a6e5-0baaf82333ec ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/ccc8734e-d724-5e27-b4bf-43118735ce42 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/dde1cdc3-fa89-5223-9651-d00cee4aa19a,"The package wasn’t damaged, only the merchandise; jacket. Which means, it was packaged damaged. Which is unfortunate. There should be an investigation into who packed my order. I hope no one else has to experience this kind of disappointment.",Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,FD,Material,0.2627,sentence_transformer,True,0.2627,2026-05-28T07:52:53.586865+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,237513969,1,More sizes please!,Sadly doesn’t go to larger size than 14. Had to return as too tight. A gorgeous jacket.,2024-11-17T13:57:44.000+00:00,Angela,False,False,Incentivized review,0,,,,,14,14,0,[],,,,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,MD,Measurements,0.3317,sentence_transformer,True,0.3317,2026-05-28T07:52:53.586865+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,237532991,1,A Christmas Gift from Mimi and Poppy,The pink was a gift for my 15 year old granddaughter. She picked it out by a picture. When it arrived I was so glad she picked that. It is beautiful and all Lullemon has very well made.,2024-11-18T03:45:37.000+00:00,,False,False,Incentivized review,0,,,,,,,0,[],,,,0,,,,,Color & Product Description,Mismatch between expectation and product presentation may reduce purchase confidence.,,,,Unclassified,0.1564,unclassified,False,0.1564,2026-05-28T07:52:53.586865+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,237637628,1,Sizing Smaller Than Expected,The sizing of this jacket was way off. It was at least 4 sizes smaller than expected,2024-11-22T20:25:25.000+00:00,Terry,False,False,Incentivized review,2,,,,,,,0,[],,,,0,,,,,Sizing & Fit,Fit expectation mismatch that may increase return risk.,,,MD,Measurements,0.3191,sentence_transformer,True,0.3191,2026-05-28T07:52:53.586865+00:00
Define Jacket Nulu,define_jacket_nulu,Define_Jacket_Nulu,https://shop.lululemon.com/p/jackets-and-hoodies-jackets/Define-Jacket-Nulu/_/prod11020158?color=75697,Jackets,237721569,1,Missing package and no resolution,"Did not receive package. 3 weeks since purchase and company refuses to offer a refund replacement and is just now tracing the package, which will take at least another week. Overpriced and terrible customer service.",2024-11-26T15:15:58.000+00:00,Momto16yo,False,False,Incentivized review,0,,,,,,,0,[],Guest Education Centre (GEC),We understand you haven't received your Define Jacket Nulu. We've sent you an email to please respond to if the package is still missing and then we can assist further.,2024-12-24T18:58:46.000+00:00,3,12002370 ; 12002371 ; 12002372,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/74521471-6a87-56a3-96d4-c478aa010fa9 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/532d67a0-ebeb-5997-afe2-095baa31a2fd ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/51b3de91-875f-5d91-8def-aeaf1134d9e1,https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/25a6a6e5-8505-50d2-abeb-e36ea8fb7108 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/088a6b7d-95c5-548b-8397-af3f96dfc4d7 ; https://photos-us.bazaarvoice.com/photo/2/cGhvdG86bHVsdWxlbW9u/9ca29860-230e-523a-9669-fda333f74cca,,Customer Service,Support or resolution issue affecting trust and loyalty.,,,,Unclassified,0.1783,unclassified,False,0.1783,2026-05-28T07:52:53.586865+00:00
